x	y	oid_
127808.5925	198595.196	140
129808.5925	198595.196	140
131808.5925	198595.196	140
133808.5925	198595.196	140
135808.5925	198595.196	138
137808.5925	198595.196	138
139808.5925	198595.196	138
141808.5925	198595.196	138
143808.5925	198595.196	138
145808.5925	198595.196	138
147808.5925	198595.196	138
149808.5925	198595.196	138
151808.5925	198595.196	138
153808.5925	198595.196	NA
155808.5925	198595.196	NA
157808.5925	198595.196	NA
159808.5925	198595.196	NA
161808.5925	198595.196	NA
-118191.4075	196595.196	NA
-116191.4075	196595.196	NA
-114191.4075	196595.196	NA
-112191.4075	196595.196	NA
-110191.4075	196595.196	NA
-108191.4075	196595.196	NA
-106191.4075	196595.196	NA
-104191.4075	196595.196	NA
-102191.4075	196595.196	NA
-100191.4075	196595.196	NA
-98191.4075	196595.196	NA
-96191.4075	196595.196	NA
-94191.4075	196595.196	NA
-92191.4075	196595.196	NA
-90191.4075	196595.196	NA
-88191.4075	196595.196	NA
-86191.4075	196595.196	NA
-84191.4075	196595.196	NA
-82191.4075	196595.196	NA
-80191.4075	196595.196	NA
-78191.4075	196595.196	NA
-76191.4075	196595.196	NA
-74191.4075	196595.196	NA
-72191.4075	196595.196	NA
-70191.4075	196595.196	NA
-68191.4075	196595.196	NA
-66191.4075	196595.196	NA
-64191.4075	196595.196	NA
-62191.4075	196595.196	NA
-60191.4075	196595.196	NA
-58191.4075	196595.196	NA
-56191.4075	196595.196	NA
-54191.4075	196595.196	198
-52191.4075	196595.196	198
-50191.4075	196595.196	198
-48191.4075	196595.196	198
-46191.4075	196595.196	198
-44191.4075	196595.196	198
-42191.4075	196595.196	41
-40191.4075	196595.196	41
-38191.4075	196595.196	41
-36191.4075	196595.196	41
-34191.4075	196595.196	263
-32191.4075	196595.196	263
-30191.4075	196595.196	263
-28191.4075	196595.196	263
-26191.4075	196595.196	263
-24191.4075	196595.196	263
-22191.4075	196595.196	108
-20191.4075	196595.196	108
-18191.4075	196595.196	108
-16191.4075	196595.196	108
-14191.4075	196595.196	108
-12191.4075	196595.196	108
-10191.4075	196595.196	108
-8191.4075	196595.196	89
-6191.4075	196595.196	89
-4191.4075	196595.196	89
-2191.4075	196595.196	89
-191.407500000001	196595.196	89
1808.5925	196595.196	89
3808.5925	196595.196	71
5808.5925	196595.196	71
7808.5925	196595.196	71
9808.5925	196595.196	71
11808.5925	196595.196	71
13808.5925	196595.196	71
15808.5925	196595.196	71
17808.5925	196595.196	145
19808.5925	196595.196	145
21808.5925	196595.196	145
23808.5925	196595.196	145
25808.5925	196595.196	203
27808.5925	196595.196	203
29808.5925	196595.196	203
31808.5925	196595.196	203
33808.5925	196595.196	268
35808.5925	196595.196	268
37808.5925	196595.196	268
39808.5925	196595.196	268
41808.5925	196595.196	268
43808.5925	196595.196	268
45808.5925	196595.196	268
47808.5925	196595.196	268
49808.5925	196595.196	155
51808.5925	196595.196	155
53808.5925	196595.196	155
55808.5925	196595.196	155
57808.5925	196595.196	155
59808.5925	196595.196	155
61808.5925	196595.196	155
63808.5925	196595.196	155
65808.5925	196595.196	139
67808.5925	196595.196	139
69808.5925	196595.196	139
71808.5925	196595.196	139
73808.5925	196595.196	139
75808.5925	196595.196	139
77808.5925	196595.196	139
79808.5925	196595.196	139
81808.5925	196595.196	139
83808.5925	196595.196	139
85808.5925	196595.196	139
87808.5925	196595.196	139
89808.5925	196595.196	139
91808.5925	196595.196	122
93808.5925	196595.196	122
95808.5925	196595.196	13
97808.5925	196595.196	13
99808.5925	196595.196	13
101808.5925	196595.196	13
103808.5925	196595.196	122
105808.5925	196595.196	122
107808.5925	196595.196	122
109808.5925	196595.196	122
111808.5925	196595.196	122
113808.5925	196595.196	122
115808.5925	196595.196	122
117808.5925	196595.196	140
119808.5925	196595.196	140
121808.5925	196595.196	140
123808.5925	196595.196	140
125808.5925	196595.196	140
127808.5925	196595.196	140
129808.5925	196595.196	140
131808.5925	196595.196	140
133808.5925	196595.196	140
135808.5925	196595.196	140
137808.5925	196595.196	138
139808.5925	196595.196	138
141808.5925	196595.196	138
143808.5925	196595.196	138
145808.5925	196595.196	138
147808.5925	196595.196	138
149808.5925	196595.196	138
151808.5925	196595.196	138
153808.5925	196595.196	NA
155808.5925	196595.196	NA
157808.5925	196595.196	NA
159808.5925	196595.196	NA
161808.5925	196595.196	NA
-118191.4075	194595.196	NA
-116191.4075	194595.196	NA
-114191.4075	194595.196	NA
-112191.4075	194595.196	NA
-110191.4075	194595.196	NA
-108191.4075	194595.196	NA
-106191.4075	194595.196	NA
-104191.4075	194595.196	NA
-102191.4075	194595.196	NA
-100191.4075	194595.196	NA
-98191.4075	194595.196	NA
-96191.4075	194595.196	NA
-94191.4075	194595.196	NA
-92191.4075	194595.196	NA
-90191.4075	194595.196	NA
-88191.4075	194595.196	NA
-86191.4075	194595.196	NA
-84191.4075	194595.196	NA
-82191.4075	194595.196	NA
-80191.4075	194595.196	NA
-78191.4075	194595.196	NA
-76191.4075	194595.196	NA
-74191.4075	194595.196	NA
-72191.4075	194595.196	NA
-70191.4075	194595.196	NA
-68191.4075	194595.196	NA
-66191.4075	194595.196	NA
-64191.4075	194595.196	NA
-62191.4075	194595.196	NA
-60191.4075	194595.196	NA
-58191.4075	194595.196	NA
-56191.4075	194595.196	NA
-54191.4075	194595.196	198
-52191.4075	194595.196	198
-50191.4075	194595.196	198
-48191.4075	194595.196	198
-46191.4075	194595.196	198
-44191.4075	194595.196	198
-42191.4075	194595.196	41
-40191.4075	194595.196	263
-38191.4075	194595.196	263
-36191.4075	194595.196	263
-34191.4075	194595.196	263
-32191.4075	194595.196	263
-30191.4075	194595.196	263
-28191.4075	194595.196	263
-26191.4075	194595.196	263
-24191.4075	194595.196	263
-22191.4075	194595.196	263
-20191.4075	194595.196	108
-18191.4075	194595.196	108
-16191.4075	194595.196	108
-14191.4075	194595.196	108
-12191.4075	194595.196	108
-10191.4075	194595.196	108
-8191.4075	194595.196	108
-6191.4075	194595.196	89
-4191.4075	194595.196	89
-2191.4075	194595.196	89
-191.407500000001	194595.196	89
1808.5925	194595.196	89
3808.5925	194595.196	71
5808.5925	194595.196	71
7808.5925	194595.196	71
9808.5925	194595.196	71
11808.5925	194595.196	71
13808.5925	194595.196	71
15808.5925	194595.196	145
17808.5925	194595.196	145
19808.5925	194595.196	145
21808.5925	194595.196	145
23808.5925	194595.196	145
25808.5925	194595.196	145
27808.5925	194595.196	203
29808.5925	194595.196	203
31808.5925	194595.196	203
33808.5925	194595.196	268
35808.5925	194595.196	268
37808.5925	194595.196	268
39808.5925	194595.196	268
41808.5925	194595.196	268
43808.5925	194595.196	268
45808.5925	194595.196	268
47808.5925	194595.196	155
49808.5925	194595.196	155
51808.5925	194595.196	155
53808.5925	194595.196	155
55808.5925	194595.196	155
57808.5925	194595.196	155
59808.5925	194595.196	155
61808.5925	194595.196	155
63808.5925	194595.196	155
65808.5925	194595.196	139
67808.5925	194595.196	139
69808.5925	194595.196	139
71808.5925	194595.196	139
73808.5925	194595.196	139
75808.5925	194595.196	139
77808.5925	194595.196	139
79808.5925	194595.196	139
81808.5925	194595.196	139
83808.5925	194595.196	139
85808.5925	194595.196	139
87808.5925	194595.196	139
89808.5925	194595.196	139
91808.5925	194595.196	122
93808.5925	194595.196	13
95808.5925	194595.196	13
97808.5925	194595.196	13
99808.5925	194595.196	13
101808.5925	194595.196	13
103808.5925	194595.196	13
105808.5925	194595.196	122
107808.5925	194595.196	122
109808.5925	194595.196	140
111808.5925	194595.196	122
113808.5925	194595.196	140
115808.5925	194595.196	140
117808.5925	194595.196	140
119808.5925	194595.196	140
121808.5925	194595.196	140
123808.5925	194595.196	140
125808.5925	194595.196	140
127808.5925	194595.196	140
129808.5925	194595.196	140
131808.5925	194595.196	140
133808.5925	194595.196	140
135808.5925	194595.196	140
137808.5925	194595.196	138
139808.5925	194595.196	138
141808.5925	194595.196	138
143808.5925	194595.196	138
145808.5925	194595.196	138
147808.5925	194595.196	138
149808.5925	194595.196	138
151808.5925	194595.196	NA
153808.5925	194595.196	NA
155808.5925	194595.196	NA
157808.5925	194595.196	NA
159808.5925	194595.196	NA
161808.5925	194595.196	NA
-118191.4075	192595.196	NA
-116191.4075	192595.196	NA
-114191.4075	192595.196	NA
-112191.4075	192595.196	NA
-110191.4075	192595.196	NA
-108191.4075	192595.196	NA
-106191.4075	192595.196	NA
-104191.4075	192595.196	NA
-102191.4075	192595.196	NA
-100191.4075	192595.196	NA
-98191.4075	192595.196	NA
-96191.4075	192595.196	NA
-94191.4075	192595.196	NA
-92191.4075	192595.196	NA
-90191.4075	192595.196	NA
-88191.4075	192595.196	NA
-86191.4075	192595.196	NA
-84191.4075	192595.196	NA
-82191.4075	192595.196	NA
-80191.4075	192595.196	NA
-78191.4075	192595.196	NA
-76191.4075	192595.196	NA
-74191.4075	192595.196	NA
-72191.4075	192595.196	NA
-70191.4075	192595.196	NA
-68191.4075	192595.196	NA
-66191.4075	192595.196	NA
-64191.4075	192595.196	NA
-62191.4075	192595.196	NA
-60191.4075	192595.196	NA
-58191.4075	192595.196	NA
-56191.4075	192595.196	NA
-54191.4075	192595.196	NA
-52191.4075	192595.196	198
-50191.4075	192595.196	198
-48191.4075	192595.196	258
-46191.4075	192595.196	258
-44191.4075	192595.196	258
-42191.4075	192595.196	198
-40191.4075	192595.196	198
-38191.4075	192595.196	263
-36191.4075	192595.196	263
-34191.4075	192595.196	263
-32191.4075	192595.196	263
-30191.4075	192595.196	263
-28191.4075	192595.196	263
-26191.4075	192595.196	263
-24191.4075	192595.196	263
-22191.4075	192595.196	263
-20191.4075	192595.196	108
-18191.4075	192595.196	108
-16191.4075	192595.196	108
-14191.4075	192595.196	277
-12191.4075	192595.196	108
-10191.4075	192595.196	108
-8191.4075	192595.196	108
-6191.4075	192595.196	91
-4191.4075	192595.196	91
-2191.4075	192595.196	89
-191.407500000001	192595.196	89
1808.5925	192595.196	89
3808.5925	192595.196	71
5808.5925	192595.196	71
7808.5925	192595.196	71
9808.5925	192595.196	71
11808.5925	192595.196	71
13808.5925	192595.196	71
15808.5925	192595.196	145
17808.5925	192595.196	145
19808.5925	192595.196	145
21808.5925	192595.196	145
23808.5925	192595.196	145
25808.5925	192595.196	145
27808.5925	192595.196	145
29808.5925	192595.196	269
31808.5925	192595.196	269
33808.5925	192595.196	269
35808.5925	192595.196	269
37808.5925	192595.196	269
39808.5925	192595.196	268
41808.5925	192595.196	205
43808.5925	192595.196	268
45808.5925	192595.196	155
47808.5925	192595.196	155
49808.5925	192595.196	155
51808.5925	192595.196	155
53808.5925	192595.196	155
55808.5925	192595.196	155
57808.5925	192595.196	155
59808.5925	192595.196	155
61808.5925	192595.196	155
63808.5925	192595.196	155
65808.5925	192595.196	139
67808.5925	192595.196	139
69808.5925	192595.196	139
71808.5925	192595.196	139
73808.5925	192595.196	139
75808.5925	192595.196	139
77808.5925	192595.196	139
79808.5925	192595.196	139
81808.5925	192595.196	139
83808.5925	192595.196	139
85808.5925	192595.196	259
87808.5925	192595.196	259
89808.5925	192595.196	259
91808.5925	192595.196	13
93808.5925	192595.196	13
95808.5925	192595.196	13
97808.5925	192595.196	13
99808.5925	192595.196	13
101808.5925	192595.196	13
103808.5925	192595.196	13
105808.5925	192595.196	13
107808.5925	192595.196	140
109808.5925	192595.196	140
111808.5925	192595.196	140
113808.5925	192595.196	140
115808.5925	192595.196	140
117808.5925	192595.196	140
119808.5925	192595.196	140
121808.5925	192595.196	140
123808.5925	192595.196	140
125808.5925	192595.196	140
127808.5925	192595.196	140
129808.5925	192595.196	140
131808.5925	192595.196	140
133808.5925	192595.196	140
135808.5925	192595.196	140
137808.5925	192595.196	140
139808.5925	192595.196	138
141808.5925	192595.196	138
143808.5925	192595.196	138
145808.5925	192595.196	138
147808.5925	192595.196	138
149808.5925	192595.196	138
151808.5925	192595.196	138
153808.5925	192595.196	NA
155808.5925	192595.196	NA
157808.5925	192595.196	NA
159808.5925	192595.196	NA
161808.5925	192595.196	NA
-118191.4075	190595.196	NA
-116191.4075	190595.196	NA
-114191.4075	190595.196	NA
-112191.4075	190595.196	NA
-110191.4075	190595.196	NA
-108191.4075	190595.196	NA
-106191.4075	190595.196	NA
-104191.4075	190595.196	NA
-102191.4075	190595.196	NA
-100191.4075	190595.196	NA
-98191.4075	190595.196	NA
-96191.4075	190595.196	NA
-94191.4075	190595.196	NA
-92191.4075	190595.196	NA
-90191.4075	190595.196	NA
-88191.4075	190595.196	NA
-86191.4075	190595.196	NA
-84191.4075	190595.196	NA
-82191.4075	190595.196	NA
-80191.4075	190595.196	NA
-78191.4075	190595.196	NA
-76191.4075	190595.196	NA
-74191.4075	190595.196	NA
-72191.4075	190595.196	NA
-70191.4075	190595.196	NA
-68191.4075	190595.196	NA
-66191.4075	190595.196	NA
-64191.4075	190595.196	NA
-62191.4075	190595.196	NA
-60191.4075	190595.196	NA
-58191.4075	190595.196	NA
-56191.4075	190595.196	NA
-54191.4075	190595.196	NA
-52191.4075	190595.196	198
-50191.4075	190595.196	198
-48191.4075	190595.196	258
-46191.4075	190595.196	258
-44191.4075	190595.196	258
-42191.4075	190595.196	258
-40191.4075	190595.196	263
-38191.4075	190595.196	263
-36191.4075	190595.196	263
-34191.4075	190595.196	263
-32191.4075	190595.196	263
-30191.4075	190595.196	263
-28191.4075	190595.196	263
-26191.4075	190595.196	263
-24191.4075	190595.196	263
-22191.4075	190595.196	263
-20191.4075	190595.196	108
-18191.4075	190595.196	108
-16191.4075	190595.196	108
-14191.4075	190595.196	277
-12191.4075	190595.196	277
-10191.4075	190595.196	91
-8191.4075	190595.196	91
-6191.4075	190595.196	91
-4191.4075	190595.196	91
-2191.4075	190595.196	89
-191.407500000001	190595.196	89
1808.5925	190595.196	71
3808.5925	190595.196	71
5808.5925	190595.196	71
7808.5925	190595.196	71
9808.5925	190595.196	71
11808.5925	190595.196	71
13808.5925	190595.196	145
15808.5925	190595.196	145
17808.5925	190595.196	145
19808.5925	190595.196	145
21808.5925	190595.196	145
23808.5925	190595.196	145
25808.5925	190595.196	145
27808.5925	190595.196	269
29808.5925	190595.196	269
31808.5925	190595.196	269
33808.5925	190595.196	269
35808.5925	190595.196	269
37808.5925	190595.196	269
39808.5925	190595.196	269
41808.5925	190595.196	205
43808.5925	190595.196	205
45808.5925	190595.196	14
47808.5925	190595.196	14
49808.5925	190595.196	14
51808.5925	190595.196	14
53808.5925	190595.196	14
55808.5925	190595.196	14
57808.5925	190595.196	155
59808.5925	190595.196	155
61808.5925	190595.196	155
63808.5925	190595.196	155
65808.5925	190595.196	139
67808.5925	190595.196	139
69808.5925	190595.196	139
71808.5925	190595.196	139
73808.5925	190595.196	139
75808.5925	190595.196	139
77808.5925	190595.196	259
79808.5925	190595.196	259
81808.5925	190595.196	139
83808.5925	190595.196	259
85808.5925	190595.196	259
87808.5925	190595.196	259
89808.5925	190595.196	259
91808.5925	190595.196	13
93808.5925	190595.196	13
95808.5925	190595.196	13
97808.5925	190595.196	13
99808.5925	190595.196	13
101808.5925	190595.196	13
103808.5925	190595.196	13
105808.5925	190595.196	140
107808.5925	190595.196	140
109808.5925	190595.196	140
111808.5925	190595.196	140
113808.5925	190595.196	140
115808.5925	190595.196	140
117808.5925	190595.196	140
119808.5925	190595.196	140
121808.5925	190595.196	140
123808.5925	190595.196	140
125808.5925	190595.196	140
127808.5925	190595.196	140
129808.5925	190595.196	140
131808.5925	190595.196	140
133808.5925	190595.196	140
135808.5925	190595.196	140
137808.5925	190595.196	140
139808.5925	190595.196	140
141808.5925	190595.196	138
143808.5925	190595.196	138
145808.5925	190595.196	NA
147808.5925	190595.196	NA
149808.5925	190595.196	NA
151808.5925	190595.196	NA
153808.5925	190595.196	NA
155808.5925	190595.196	NA
157808.5925	190595.196	NA
159808.5925	190595.196	NA
161808.5925	190595.196	NA
-118191.4075	188595.196	NA
-116191.4075	188595.196	NA
-114191.4075	188595.196	NA
-112191.4075	188595.196	NA
-110191.4075	188595.196	NA
-108191.4075	188595.196	NA
-106191.4075	188595.196	NA
-104191.4075	188595.196	NA
-102191.4075	188595.196	NA
-100191.4075	188595.196	NA
-98191.4075	188595.196	NA
-96191.4075	188595.196	NA
-94191.4075	188595.196	NA
-92191.4075	188595.196	NA
-90191.4075	188595.196	NA
-88191.4075	188595.196	NA
-86191.4075	188595.196	NA
-84191.4075	188595.196	NA
-82191.4075	188595.196	NA
-80191.4075	188595.196	NA
-78191.4075	188595.196	NA
-76191.4075	188595.196	NA
-74191.4075	188595.196	NA
-72191.4075	188595.196	NA
-70191.4075	188595.196	NA
-68191.4075	188595.196	NA
-66191.4075	188595.196	NA
-64191.4075	188595.196	NA
-62191.4075	188595.196	NA
-60191.4075	188595.196	NA
-58191.4075	188595.196	NA
-56191.4075	188595.196	NA
-54191.4075	188595.196	NA
-52191.4075	188595.196	258
-50191.4075	188595.196	258
-48191.4075	188595.196	258
-46191.4075	188595.196	258
-44191.4075	188595.196	258
-42191.4075	188595.196	258
-40191.4075	188595.196	263
-38191.4075	188595.196	263
-36191.4075	188595.196	263
-34191.4075	188595.196	263
-32191.4075	188595.196	263
-30191.4075	188595.196	213
-28191.4075	188595.196	213
-26191.4075	188595.196	213
-24191.4075	188595.196	213
-22191.4075	188595.196	213
-20191.4075	188595.196	108
-18191.4075	188595.196	213
-16191.4075	188595.196	277
-14191.4075	188595.196	277
-12191.4075	188595.196	277
-10191.4075	188595.196	91
-8191.4075	188595.196	91
-6191.4075	188595.196	91
-4191.4075	188595.196	91
-2191.4075	188595.196	91
-191.407500000001	188595.196	71
1808.5925	188595.196	71
3808.5925	188595.196	71
5808.5925	188595.196	71
7808.5925	188595.196	71
9808.5925	188595.196	71
11808.5925	188595.196	71
13808.5925	188595.196	145
15808.5925	188595.196	145
17808.5925	188595.196	145
19808.5925	188595.196	145
21808.5925	188595.196	145
23808.5925	188595.196	145
25808.5925	188595.196	145
27808.5925	188595.196	269
29808.5925	188595.196	269
31808.5925	188595.196	269
33808.5925	188595.196	269
35808.5925	188595.196	269
37808.5925	188595.196	269
39808.5925	188595.196	269
41808.5925	188595.196	269
43808.5925	188595.196	205
45808.5925	188595.196	14
47808.5925	188595.196	14
49808.5925	188595.196	14
51808.5925	188595.196	14
53808.5925	188595.196	14
55808.5925	188595.196	14
57808.5925	188595.196	14
59808.5925	188595.196	14
61808.5925	188595.196	155
63808.5925	188595.196	155
65808.5925	188595.196	139
67808.5925	188595.196	139
69808.5925	188595.196	139
71808.5925	188595.196	139
73808.5925	188595.196	139
75808.5925	188595.196	259
77808.5925	188595.196	259
79808.5925	188595.196	259
81808.5925	188595.196	259
83808.5925	188595.196	259
85808.5925	188595.196	259
87808.5925	188595.196	259
89808.5925	188595.196	259
91808.5925	188595.196	13
93808.5925	188595.196	13
95808.5925	188595.196	13
97808.5925	188595.196	13
99808.5925	188595.196	13
101808.5925	188595.196	13
103808.5925	188595.196	13
105808.5925	188595.196	140
107808.5925	188595.196	140
109808.5925	188595.196	140
111808.5925	188595.196	140
113808.5925	188595.196	140
115808.5925	188595.196	140
117808.5925	188595.196	140
119808.5925	188595.196	140
121808.5925	188595.196	140
123808.5925	188595.196	140
125808.5925	188595.196	140
127808.5925	188595.196	140
129808.5925	188595.196	140
131808.5925	188595.196	140
133808.5925	188595.196	140
135808.5925	188595.196	140
137808.5925	188595.196	140
139808.5925	188595.196	140
141808.5925	188595.196	140
143808.5925	188595.196	138
145808.5925	188595.196	138
147808.5925	188595.196	NA
149808.5925	188595.196	NA
151808.5925	188595.196	NA
153808.5925	188595.196	NA
155808.5925	188595.196	NA
157808.5925	188595.196	NA
159808.5925	188595.196	NA
161808.5925	188595.196	NA
-118191.4075	186595.196	NA
-116191.4075	186595.196	NA
-114191.4075	186595.196	NA
-112191.4075	186595.196	NA
-110191.4075	186595.196	NA
-108191.4075	186595.196	NA
-106191.4075	186595.196	NA
-104191.4075	186595.196	NA
-102191.4075	186595.196	NA
-100191.4075	186595.196	NA
-98191.4075	186595.196	NA
-96191.4075	186595.196	NA
-94191.4075	186595.196	NA
-92191.4075	186595.196	NA
-90191.4075	186595.196	NA
-88191.4075	186595.196	NA
-86191.4075	186595.196	NA
-84191.4075	186595.196	NA
-82191.4075	186595.196	NA
-80191.4075	186595.196	NA
-78191.4075	186595.196	NA
-76191.4075	186595.196	NA
-74191.4075	186595.196	NA
-72191.4075	186595.196	NA
-70191.4075	186595.196	NA
-68191.4075	186595.196	NA
-66191.4075	186595.196	NA
-64191.4075	186595.196	NA
-62191.4075	186595.196	NA
-60191.4075	186595.196	NA
-58191.4075	186595.196	NA
-56191.4075	186595.196	NA
-54191.4075	186595.196	NA
-52191.4075	186595.196	NA
-50191.4075	186595.196	258
-48191.4075	186595.196	258
-46191.4075	186595.196	258
-44191.4075	186595.196	258
-42191.4075	186595.196	258
-40191.4075	186595.196	258
-38191.4075	186595.196	263
-36191.4075	186595.196	263
-34191.4075	186595.196	263
-32191.4075	186595.196	263
-30191.4075	186595.196	213
-28191.4075	186595.196	213
-26191.4075	186595.196	213
-24191.4075	186595.196	213
-22191.4075	186595.196	213
-20191.4075	186595.196	213
-18191.4075	186595.196	213
-16191.4075	186595.196	213
-14191.4075	186595.196	277
-12191.4075	186595.196	277
-10191.4075	186595.196	91
-8191.4075	186595.196	91
-6191.4075	186595.196	91
-4191.4075	186595.196	91
-2191.4075	186595.196	91
-191.407500000001	186595.196	91
1808.5925	186595.196	71
3808.5925	186595.196	71
5808.5925	186595.196	71
7808.5925	186595.196	71
9808.5925	186595.196	71
11808.5925	186595.196	71
13808.5925	186595.196	26
15808.5925	186595.196	145
17808.5925	186595.196	145
19808.5925	186595.196	145
21808.5925	186595.196	145
23808.5925	186595.196	145
25808.5925	186595.196	269
27808.5925	186595.196	269
29808.5925	186595.196	269
31808.5925	186595.196	269
33808.5925	186595.196	269
35808.5925	186595.196	269
37808.5925	186595.196	269
39808.5925	186595.196	269
41808.5925	186595.196	269
43808.5925	186595.196	269
45808.5925	186595.196	14
47808.5925	186595.196	14
49808.5925	186595.196	14
51808.5925	186595.196	14
53808.5925	186595.196	14
55808.5925	186595.196	14
57808.5925	186595.196	14
59808.5925	186595.196	14
61808.5925	186595.196	14
63808.5925	186595.196	155
65808.5925	186595.196	155
67808.5925	186595.196	139
69808.5925	186595.196	139
71808.5925	186595.196	259
73808.5925	186595.196	259
75808.5925	186595.196	259
77808.5925	186595.196	259
79808.5925	186595.196	259
81808.5925	186595.196	259
83808.5925	186595.196	259
85808.5925	186595.196	259
87808.5925	186595.196	259
89808.5925	186595.196	259
91808.5925	186595.196	13
93808.5925	186595.196	13
95808.5925	186595.196	13
97808.5925	186595.196	13
99808.5925	186595.196	13
101808.5925	186595.196	13
103808.5925	186595.196	13
105808.5925	186595.196	13
107808.5925	186595.196	13
109808.5925	186595.196	140
111808.5925	186595.196	140
113808.5925	186595.196	140
115808.5925	186595.196	140
117808.5925	186595.196	140
119808.5925	186595.196	140
121808.5925	186595.196	140
123808.5925	186595.196	140
125808.5925	186595.196	140
127808.5925	186595.196	140
129808.5925	186595.196	140
131808.5925	186595.196	140
133808.5925	186595.196	140
135808.5925	186595.196	140
137808.5925	186595.196	140
139808.5925	186595.196	140
141808.5925	186595.196	140
143808.5925	186595.196	NA
145808.5925	186595.196	NA
147808.5925	186595.196	NA
149808.5925	186595.196	NA
151808.5925	186595.196	NA
153808.5925	186595.196	NA
155808.5925	186595.196	NA
157808.5925	186595.196	NA
159808.5925	186595.196	NA
161808.5925	186595.196	NA
-118191.4075	184595.196	NA
-116191.4075	184595.196	NA
-114191.4075	184595.196	NA
-112191.4075	184595.196	NA
-110191.4075	184595.196	NA
-108191.4075	184595.196	NA
-106191.4075	184595.196	NA
-104191.4075	184595.196	NA
-102191.4075	184595.196	NA
-100191.4075	184595.196	NA
-98191.4075	184595.196	NA
-96191.4075	184595.196	NA
-94191.4075	184595.196	NA
-92191.4075	184595.196	NA
-90191.4075	184595.196	NA
-88191.4075	184595.196	NA
-86191.4075	184595.196	NA
-84191.4075	184595.196	NA
-82191.4075	184595.196	NA
-80191.4075	184595.196	NA
-78191.4075	184595.196	NA
-76191.4075	184595.196	NA
-74191.4075	184595.196	NA
-72191.4075	184595.196	NA
-70191.4075	184595.196	NA
-68191.4075	184595.196	NA
-66191.4075	184595.196	NA
-64191.4075	184595.196	NA
-62191.4075	184595.196	NA
-60191.4075	184595.196	NA
-58191.4075	184595.196	NA
-56191.4075	184595.196	NA
-54191.4075	184595.196	NA
-52191.4075	184595.196	NA
-50191.4075	184595.196	258
-48191.4075	184595.196	258
-46191.4075	184595.196	258
-44191.4075	184595.196	258
-42191.4075	184595.196	258
-40191.4075	184595.196	245
-38191.4075	184595.196	245
-36191.4075	184595.196	245
-34191.4075	184595.196	245
-32191.4075	184595.196	245
-30191.4075	184595.196	213
-28191.4075	184595.196	213
-26191.4075	184595.196	213
-24191.4075	184595.196	213
-22191.4075	184595.196	213
-20191.4075	184595.196	173
-18191.4075	184595.196	173
-16191.4075	184595.196	120
-14191.4075	184595.196	120
-12191.4075	184595.196	120
-10191.4075	184595.196	91
-8191.4075	184595.196	91
-6191.4075	184595.196	91
-4191.4075	184595.196	91
-2191.4075	184595.196	91
-191.407500000001	184595.196	91
1808.5925	184595.196	91
3808.5925	184595.196	71
5808.5925	184595.196	26
7808.5925	184595.196	71
9808.5925	184595.196	71
11808.5925	184595.196	26
13808.5925	184595.196	26
15808.5925	184595.196	145
17808.5925	184595.196	145
19808.5925	184595.196	145
21808.5925	184595.196	145
23808.5925	184595.196	269
25808.5925	184595.196	269
27808.5925	184595.196	269
29808.5925	184595.196	269
31808.5925	184595.196	269
33808.5925	184595.196	269
35808.5925	184595.196	269
37808.5925	184595.196	269
39808.5925	184595.196	269
41808.5925	184595.196	269
43808.5925	184595.196	205
45808.5925	184595.196	205
47808.5925	184595.196	14
49808.5925	184595.196	14
51808.5925	184595.196	14
53808.5925	184595.196	14
55808.5925	184595.196	14
57808.5925	184595.196	14
59808.5925	184595.196	14
61808.5925	184595.196	14
63808.5925	184595.196	14
65808.5925	184595.196	59
67808.5925	184595.196	59
69808.5925	184595.196	59
71808.5925	184595.196	59
73808.5925	184595.196	259
75808.5925	184595.196	259
77808.5925	184595.196	259
79808.5925	184595.196	259
81808.5925	184595.196	259
83808.5925	184595.196	259
85808.5925	184595.196	259
87808.5925	184595.196	259
89808.5925	184595.196	259
91808.5925	184595.196	13
93808.5925	184595.196	13
95808.5925	184595.196	13
97808.5925	184595.196	13
99808.5925	184595.196	13
101808.5925	184595.196	13
103808.5925	184595.196	13
105808.5925	184595.196	13
107808.5925	184595.196	13
109808.5925	184595.196	140
111808.5925	184595.196	140
113808.5925	184595.196	140
115808.5925	184595.196	140
117808.5925	184595.196	140
119808.5925	184595.196	140
121808.5925	184595.196	140
123808.5925	184595.196	140
125808.5925	184595.196	140
127808.5925	184595.196	140
129808.5925	184595.196	140
131808.5925	184595.196	140
133808.5925	184595.196	140
135808.5925	184595.196	140
137808.5925	184595.196	140
139808.5925	184595.196	140
141808.5925	184595.196	140
143808.5925	184595.196	NA
145808.5925	184595.196	NA
147808.5925	184595.196	NA
149808.5925	184595.196	NA
151808.5925	184595.196	NA
153808.5925	184595.196	NA
155808.5925	184595.196	NA
157808.5925	184595.196	NA
159808.5925	184595.196	NA
161808.5925	184595.196	NA
-118191.4075	182595.196	NA
-116191.4075	182595.196	NA
-114191.4075	182595.196	NA
-112191.4075	182595.196	NA
-110191.4075	182595.196	NA
-108191.4075	182595.196	NA
-106191.4075	182595.196	NA
-104191.4075	182595.196	NA
-102191.4075	182595.196	NA
-100191.4075	182595.196	NA
-98191.4075	182595.196	NA
-96191.4075	182595.196	NA
-94191.4075	182595.196	NA
-92191.4075	182595.196	NA
